OS,DESCRIÇÃO_DA_TAREFA,LOCAL,STATUS,TIPO_DE_MANUTENÇÃO,DATA,CUSTO
5530237,TESTE NÃO DESTRUTIVO DE FIAÇÃO DO SENSOR,ÁREA LARANJA,CONCLUÍDA,Preditiva,2026-01-07,880
5530298,ANÁLISE DE ÓLEO DE ASSOALHO DO AGV,TIME 1,CONCLUÍDA,Preditiva,2026-01-07,760
5530027,RETIFICAÇÃO DE DIREÇÃO DO VÁLVULA,GARAGEM,CONCLUÍDA,Corretiva,2026-01-07,3300
5529854,COLAGEM DE TUBULAÇÃO DO SAPATA,OFICINA,CONCLUÍDA,Corretiva,2026-01-07,2540
5530246,SUBSTITUIÇÃO DE EMBREAGEM DO TAPACARIA,LINHA 1,CONCLUÍDA,Corretiva,2026-01-07,3220
5530612,TROCA DE BOMBA DO MÓDULO DE CONTROLE,OFICINA,CONCLUÍDA,Corretiva,2026-01-07,1550
5530386,ANÁLISE DE TAPEÇARIA DO REDUTOR,ÁREA LARANJA,CONCLUÍDA,Preditiva,2026-01-07,600
5530271,REPARO DE FILTRO DO COMPRESSOR,DEPÓSITO,CONCLUÍDA,Corretiva,2026-01-07,2110
5529917,INSPEÇÃO ENDOSCÓPICA DE ROLAMENTO DO ALMOFADA,TIME 2,CONCLUÍDA,Preditiva,2026-01-07,910
5530149,COLOCAÇÃO DE MOTOR DO FORNO,TIME 1,CONCLUÍDA,Corretiva,2026-01-08,3490
5530137,RETIFICAÇÃO DE ROLAMENTO DO VENTILADOR INDUSTRIAL,TIME 5,CONCLUÍDA,Corretiva,2026-01-08,3000
5529745,INSTALAÇÃO DE SENSORES DO PAINEL ELÉTRICO,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-01-08,3120
5529957,MEDIÇÃO DE VIBRAÇÃO DE BOMBA DO FORNO,SETOR B,CONCLUÍDA,Preventiva,2026-01-08,450
5529983,TROCA DE PINTURA DO RODÍZIO,LINHA 3,CONCLUÍDA,Corretiva,2026-01-08,3420
5529752,INSTALAÇÃO DE ESTEIRA DO BATERIA,TIME 3,CONCLUÍDA,Corretiva,2026-01-08,3890
5529768,INSTALAÇÃO DE CORREIA DO VÁLVULA,ÁREA AZUL,ATRASADA,Corretiva,2026-01-08,2370
5530129,COLOCAÇÃO DE VÁLVULA DO MOTOR ELÉTRICO,ÁREA AZUL,ATRASADA,Corretiva,2026-01-08,2900
5529994,TESTE DE ISOLAMENTO DA AREA AZUL,GARAGEM,CONCLUÍDA,Preventiva,2026-01-08,670
5530625,TESTE DE ISOLAMENTO DE CORREIA DO ENGATE,SETOR B,ATRASADA,Preventiva,2026-01-08,400
5530121,INSPEÇÃO VISUAL DE CÂMBIO DO ALMOFADA,TIME 3,CONCLUÍDA,Preventiva,2026-01-08,460
5530217,REMOÇÃO DE ENGATE DO VENTILADOR INDUSTRIAL,TIME 5,CONCLUÍDA,Corretiva,2026-01-08,3130
5530495,ELIMINAÇÃO DE DIREÇÃO DO RODÍZIO,OFICINA,CONCLUÍDA,Corretiva,2026-01-08,1480
5530619,LIMPEZA DE RODÍZIOS DO CÂMBIO,TIME 5,CONCLUÍDA,Preventiva,2026-01-08,300
5529860,AJUSTE DE BOMBA DO RODÍZIO,OFICINA,CONCLUÍDA,Preventiva,2026-01-08,270
5530615,VERIFICAÇÃO DA LINHA DE PRODUÇÃO 2,SETOR B,CONCLUÍDA,Preventiva,2026-01-08,630
5530457,RECONSTRUÇÃO DE CORREIA DO CÂMBIO,LINHA 1,CONCLUÍDA,Corretiva,2026-01-08,3650
5529922,REMOÇÃO DE ROLAMENTO DO TAPACARIA,TIME 2,CONCLUÍDA,Corretiva,2026-01-08,1590
5530344,MEDIÇÃO DE VIBRAÇÃO DA SETOR B,SETOR B,CONCLUÍDA,Preventiva,2026-01-08,690
5530206,ANÁLISE DE VIBRAÇÃO DE SENSORES DO AGV,ÁREA VERMELHA,CONCLUÍDA,Preditiva,2026-01-08,830
5529925,ELIMINAÇÃO DE PAINEL DO ENGATE,LINHA 2,CONCLUÍDA,Corretiva,2026-01-08,2600
5530006,REVISÃO DE CÂMBIO DO ELETRÓLISE,TIME 3,CONCLUÍDA,Corretiva,2026-01-08,3090
5530597,RECONSTRUÇÃO DE PAINEL DO SENSOR,SETOR B,CONCLUÍDA,Corretiva,2026-01-08,3810
5530531,REALINHAMENTO DE FILTRO DO SENSOR,SETOR C,CONCLUÍDA,Corretiva,2026-01-08,3690
5530604,ANÁLISE DE SENSORES DO TAPACARIA,ÁREA VERDE,CONCLUÍDA,Preditiva,2026-01-08,380
5529943,AJUSTE DA AREA VERMELHA,TIME 1,CONCLUÍDA,Preventiva,2026-01-08,400
5530425,COLAGEM DE ESTEIRA DO PAINEL ELÉTRICO,LINHA 2,ATRASADA,Corretiva,2026-01-09,1730
5529988,REALINHAMENTO DE RODÍZIOS DO AGV,ÁREA AZUL,CONCLUÍDA,Corretiva,2026-01-09,2410
5530215,CORREÇÃO DE RODÍZIOS DO ALMOFADA,TIME 5,CONCLUÍDA,Corretiva,2026-01-09,4010
5530066,REMOÇÃO DE ESTEIRA DO EMPILHADEIRA,TIME 4,CONCLUÍDA,Corretiva,2026-01-09,3380
5530491,COLAGEM DE CÂMBIO DO MÓDULO DE CONTROLE,TIME 3,CONCLUÍDA,Corretiva,2026-01-09,3390
5530389,RETIFICAÇÃO DE EMBREAGEM DO PAINEL ELÉTRICO,TIME 3,CONCLUÍDA,Corretiva,2026-01-09,2420
5530178,LIMPEZA DA GARAGEM,ÁREA AZUL,CONCLUÍDA,Preventiva,2026-01-09,430
5530529,REMOÇÃO DE BOMBA DO CALDEIRA,TIME 4,CONCLUÍDA,Corretiva,2026-01-09,2490
5530478,SUBSTITUIÇÃO PROGRAMADA DE PINTURA DO CÂMBIO,OFICINA,CONCLUÍDA,Preventiva,2026-01-09,680
5530082,RETIFICAÇÃO DE ENGATE DO PONTU ROLANTE,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-01-09,3020
5530185,SUBSTITUIÇÃO PROGRAMADA DA AREA VERMELHA,LINHA 1,CONCLUÍDA,Preventiva,2026-01-09,480
5530100,TESTE DE ISOLAMENTO DE FIAÇÃO DO TAPACARIA,SETOR C,CONCLUÍDA,Preventiva,2026-01-09,630
5529947,INSPEÇÃO DA AREA AZUL,TIME 3,CONCLUÍDA,Preventiva,2026-01-09,700
5530695,REMOÇÃO DE FIAÇÃO DO VENTILADOR INDUSTRIAL,OFICINA,CONCLUÍDA,Corretiva,2026-01-09,1980
5529813,REVISÃO DE SENSORES DO PONTU ROLANTE,GARAGEM,CONCLUÍDA,Corretiva,2026-01-09,3980
5529880,INSTALAÇÃO DE FIAÇÃO DO AGV,TIME 1,CONCLUÍDA,Corretiva,2026-01-09,3700
5530629,INSPEÇÃO DE SENSORES DO ESTEIRA,GARAGEM,CONCLUÍDA,Preventiva,2026-01-09,470
5530626,CORREÇÃO DE MOTOR DO COMPRESSOR,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-01-09,4180
5530623,LIMPEZA DA SETOR C,TIME 2,CONCLUÍDA,Preventiva,2026-01-09,180
5529897,TROCA DE ESTEIRA DO RODÍZIO,SETOR B,CONCLUÍDA,Corretiva,2026-01-09,1520
5529784,SOLDAGEM DE RADIADOR DO VÁLVULA,TIME 6,CONCLUÍDA,Corretiva,2026-01-09,1700
5530702,INSPEÇÃO VISUAL DA OFICINA PRINCIPAL,LINHA 3,CONCLUÍDA,Preventiva,2026-01-09,370
5529936,LIMPEZA DA SETOR C,ÁREA AZUL,CONCLUÍDA,Preventiva,2026-01-09,270
5529945,MEDIÇÃO DE VIBRAÇÃO DA AREA LARANJA,LINHA 2,CONCLUÍDA,Preventiva,2026-01-09,370
5530297,REALINHAMENTO DE DIREÇÃO DO BOMBA HIDRÁULICA,TIME 2,CONCLUÍDA,Corretiva,2026-01-09,3660
5530585,TESTE DE FUNCIONAMENTO DE ENGATE DO MÓDULO DE CONTROLE,TIME 5,CONCLUÍDA,Preventiva,2026-01-09,290
5529966,ANÁLISE DE FIAÇÃO DO ENGATE,TIME 4,CONCLUÍDA,Preditiva,2026-01-09,820
5530321,INSPEÇÃO DE VÁLVULA DO VENTILADOR INDUSTRIAL,TIME 1,CONCLUÍDA,Preventiva,2026-01-09,420
5530465,VERIFICAÇÃO DE SENSORES DO TAPUME,LINHA 1,CONCLUÍDA,Preventiva,2026-01-10,520
5530534,RECONSTRUÇÃO DE TRANSMISSÃO DO MOTOR ELÉTRICO,LINHA 2,CONCLUÍDA,Corretiva,2026-01-10,3850
5530721,INSTALAÇÃO DE RODÍZIOS DO SENSOR,TIME 6,CONCLUÍDA,Corretiva,2026-01-10,2900
5530240,RETIFICAÇÃO DE TAPEÇARIA DO AGV,SETOR B,CONCLUÍDA,Corretiva,2026-01-10,3650
5530632,TROCA DE TUBULAÇÃO DO BATERIA,TIME 1,CONCLUÍDA,Corretiva,2026-01-10,3260
5529923,REALINHAMENTO DE TAPEÇARIA DO RODÍZIO,DEPÓSITO,CONCLUÍDA,Corretiva,2026-01-10,3520
5530499,INSPEÇÃO VISUAL DE CORREIA DO ESTEIRA,SETOR B,CONCLUÍDA,Preventiva,2026-01-10,350
5530376,TROCA DE ÓLEO DA LINHA DE PRODUÇÃO 1,TIME 5,CONCLUÍDA,Preventiva,2026-01-10,330
5530117,MONITORAMENTO DE VÁLVULA DO RODÍZIO,SETOR A,CONCLUÍDA,Preditiva,2026-01-10,720
5529912,CORREÇÃO DE MOTOR DO CÂMBIO,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-01-10,3290
5529736,ELIMINAÇÃO DE PINTURA DO RODÍZIO,DEPÓSITO,CONCLUÍDA,Corretiva,2026-01-10,4150
5530463,TESTE DE ISOLAMENTO DE TUBULAÇÃO DO VÁLVULA,TIME 6,CONCLUÍDA,Preventiva,2026-01-10,500
5529793,REPARO DE SUSPENSÃO DO COMPRESSOR,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-01-10,3950
5530674,ANÁLISE DE ÓLEO DE ENGATE DO VENTILADOR INDUSTRIAL,ÁREA LARANJA,CONCLUÍDA,Preditiva,2026-01-10,560
5530103,RECONSTRUÇÃO DE DIREÇÃO DO BATERIA,LINHA 2,CONCLUÍDA,Corretiva,2026-01-10,2740
5530470,INSPEÇÃO DA AREA VERDE,ÁREA VERMELHA,CONCLUÍDA,Preventiva,2026-01-10,310
5530420,RETIFICAÇÃO DE DIREÇÃO DO REDUTOR,LINHA 3,CONCLUÍDA,Corretiva,2026-01-10,4400
5530061,VERIFICAÇÃO DE NÍVEL DE CORREIA DO PONTU ROLANTE,ÁREA LARANJA,CONCLUÍDA,Preventiva,2026-01-10,350
5530567,RETIFICAÇÃO DE ASSOALHO DO AGV,SETOR B,CONCLUÍDA,Corretiva,2026-01-10,3360
5529764,REPARO DE SUSPENSÃO DO VENTILADOR INDUSTRIAL,SETOR D,ATRASADA,Corretiva,2026-01-10,1950
5529821,SUBSTITUIÇÃO DE DIREÇÃO DO CORREIA TRANSPORTADORA,SETOR B,CONCLUÍDA,Corretiva,2026-01-10,3190
5530301,TESTE DE ISOLAMENTO DE TRANSMISSÃO DO VÁLVULA,OFICINA,CONCLUÍDA,Preventiva,2026-01-10,610
5530244,TESTE DE ISOLAMENTO DE SUSPENSÃO DO CÂMBIO,LINHA 2,ATRASADA,Preventiva,2026-01-10,300
5530130,COLAGEM DE ASSOALHO DO ELETRÓLISE,SETOR C,CONCLUÍDA,Corretiva,2026-01-10,2140
5530638,REVISÃO DE BOMBA DO BATERIA,ÁREA AZUL,ATRASADA,Corretiva,2026-01-10,3620
5530282,COLOCAÇÃO DE BOMBA DO VÁLVULA,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-01-10,3330
5529867,COLAGEM DE DIREÇÃO DO CÂMBIO,TIME 1,CONCLUÍDA,Corretiva,2026-01-10,2750
5529826,COLAGEM DE PINTURA DO MOTOR ELÉTRICO,TIME 5,CONCLUÍDA,Corretiva,2026-01-10,3340
5530710,LIMPEZA DE SENSORES DO CÂMBIO,TIME 2,CONCLUÍDA,Preventiva,2026-01-10,300
5530318,SUBSTITUIÇÃO DE MOTOR DO CORREIA TRANSPORTADORA,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-01-10,3190
5530385,REPARO DE ROLAMENTO DO SENSOR ÓPTICO,LINHA 1,CONCLUÍDA,Corretiva,2026-01-10,2750
5530602,CORREÇÃO DE FILTRO DO CALDEIRA,LINHA 1,CONCLUÍDA,Corretiva,2026-01-10,1920
5529952,SUBSTITUIÇÃO DE BOMBA DO AGV,LINHA 3,CONCLUÍDA,Corretiva,2026-01-10,1990
5530204,DIAGNÓSTICO DE MOTOR DO FORNO,SETOR A,CONCLUÍDA,Preditiva,2026-01-11,510
5530657,COLOCAÇÃO DE CORREIA DO REDUTOR,ÁREA VERMELHA,ATRASADA,Corretiva,2026-01-11,2560
5530310,REVISÃO DE TRANSMISSÃO DO VÁLVULA,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-01-11,3040
5529884,REVISÃO DE TAPEÇARIA DO RODÍZIO,OFICINA,CONCLUÍDA,Corretiva,2026-01-11,2290
5530349,AJUSTE DA SETOR C,DEPÓSITO,CONCLUÍDA,Preventiva,2026-01-11,220
5530500,VERIFICAÇÃO DE NÍVEL DA AREA VERDE,ÁREA VERMELHA,CONCLUÍDA,Preventiva,2026-01-11,550
5530055,TROCA DE ROLAMENTO DO TRANSPORTADOR,TIME 6,CONCLUÍDA,Corretiva,2026-01-11,2830
5530498,SOLDAGEM DE ALMOFADA DO MÓDULO DE CONTROLE,SETOR A,ATRASADA,Corretiva,2026-01-11,3090
5530665,SOLDAGEM DE ROLAMENTO DO CÂMBIO,GARAGEM,CONCLUÍDA,Corretiva,2026-01-11,4080
5529809,INSPEÇÃO VISUAL DE SENSORES DO ALMOFADA,LINHA 3,CONCLUÍDA,Preventiva,2026-01-11,590
5530568,MEDIÇÃO DE VIBRAÇÃO DA AREA AZUL,TIME 1,CONCLUÍDA,Preventiva,2026-01-11,550
5530325,COLOCAÇÃO DE PAINEL DO MOTOR ELÉTRICO,LINHA 1,ATRASADA,Corretiva,2026-01-11,2170
5530199,CORREÇÃO DE MOTOR DO TRANSPORTADOR,TIME 4,CONCLUÍDA,Corretiva,2026-01-11,1820
5530670,ULTRASSOM DE SUSPENSÃO DO INVERSOR,TIME 6,CONCLUÍDA,Preditiva,2026-01-11,1180
5530554,SUBSTITUIÇÃO DE ASSOALHO DO BATERIA,TIME 2,CONCLUÍDA,Corretiva,2026-01-11,2040
5529799,COLOCAÇÃO DE PAINEL DO AGV,OFICINA,CONCLUÍDA,Corretiva,2026-01-11,3220
5529747,VERIFICAÇÃO DE EMBREAGEM DO SENSOR ÓPTICO,ÁREA LARANJA,CONCLUÍDA,Preventiva,2026-01-11,520
5530150,LIMPEZA DA GARAGEM,ÁREA AZUL,ATRASADA,Preventiva,2026-01-11,340
5530717,CORREÇÃO DE ALMOFADA DO VÁLVULA,TIME 1,CONCLUÍDA,Corretiva,2026-01-11,1720
5530180,TESTE DE ISOLAMENTO DA SETOR B,TIME 5,CONCLUÍDA,Preventiva,2026-01-11,600
5530715,TROCA DE TUBULAÇÃO DO REDUTOR,ÁREA VERMELHA,ATRASADA,Corretiva,2026-01-11,3600
5530712,REVISÃO DE PINTURA DO VENTILADOR INDUSTRIAL,LINHA 3,CONCLUÍDA,Corretiva,2026-01-11,3510
5530005,CORREÇÃO DE PINTURA DO ALMOFADA,TIME 4,CONCLUÍDA,Corretiva,2026-01-11,3030
5530680,REVISÃO DE ESTEIRA DO RODÍZIO,LINHA 3,CONCLUÍDA,Corretiva,2026-01-11,3040
5529932,SOLDAGEM DE MOTOR DO CARRETA,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-01-11,2240
5530609,ELIMINAÇÃO DE CORREIA DO RODÍZIO,LINHA 1,CONCLUÍDA,Corretiva,2026-01-11,3610
5530532,APERTO DE PARAFUSOS DE CORREIA DO ALMOFADA,OFICINA,CONCLUÍDA,Preventiva,2026-01-11,750
5529979,RECONSTRUÇÃO DE FREIO DO ELETRÓLISE,LINHA 3,CONCLUÍDA,Corretiva,2026-01-11,2340
5530118,VERIFICAÇÃO DE NÍVEL DE TRANSMISSÃO DO TAPUME,ÁREA VERDE,CONCLUÍDA,Preventiva,2026-01-11,620
5530404,REALINHAMENTO DE PAINEL DO SENSOR ÓPTICO,SETOR A,CONCLUÍDA,Corretiva,2026-01-11,4080
5529913,VERIFICAÇÃO DE NÍVEL DE EIXO DO CÂMBIO,TIME 1,ATRASADA,Preventiva,2026-01-11,490
5530323,MEDIÇÃO DE VIBRAÇÃO DE TRANSMISSÃO DO TAPUME,ÁREA VERMELHA,CONCLUÍDA,Preventiva,2026-01-11,750
5530685,TROCA DE FREIO DO CALDEIRA,TIME 3,CONCLUÍDA,Corretiva,2026-01-11,1900
5530576,INSTALAÇÃO DE TUBULAÇÃO DO BATERIA,ÁREA LARANJA,ATRASADA,Corretiva,2026-01-11,2370
5530114,SUBSTITUIÇÃO PROGRAMADA DE FIAÇÃO DO TAPACARIA,TIME 5,CONCLUÍDA,Preventiva,2026-01-11,410
5530312,INSPEÇÃO DE SENSORES DO PONTU ROLANTE,DEPÓSITO,CONCLUÍDA,Preventiva,2026-01-12,320
5530105,ELIMINAÇÃO DE EIXO DO CORREIA TRANSPORTADORA,LINHA 3,CONCLUÍDA,Corretiva,2026-01-12,3110
5530473,COLOCAÇÃO DE ALMOFADA DO EMPILHADEIRA,LINHA 3,CONCLUÍDA,Corretiva,2026-01-12,2130
5530141,TESTE DE FUNCIONAMENTO DE SAPATA DO VÁLVULA,DEPÓSITO,CONCLUÍDA,Preventiva,2026-01-12,230
5529775,VERIFICAÇÃO DE NÍVEL DE ENGATE DO MÓDULO DE CONTROLE,TIME 5,CONCLUÍDA,Preventiva,2026-01-12,450
5530340,INSTALAÇÃO DE TUBULAÇÃO DO ENGATE,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-01-12,1780
5530134,LIMPEZA DE ESTEIRA DO FORNO,LINHA 1,CONCLUÍDA,Preventiva,2026-01-12,810
5530346,TROCA DE TRANSMISSÃO DO ALMOFADA,TIME 6,CONCLUÍDA,Corretiva,2026-01-12,2730
5530668,SUBSTITUIÇÃO DE SENSORES DO SISTEMA PNEUMÁTICO,SETOR C,CONCLUÍDA,Corretiva,2026-01-12,2700
5529769,REVISÃO DE CÂMBIO DO MOTOR ELÉTRICO,TIME 2,CONCLUÍDA,Corretiva,2026-01-12,2140
5530700,REVISÃO DE FILTRO DO BOMBA HIDRÁULICA,TIME 6,CONCLUÍDA,Corretiva,2026-01-12,1420
5530452,ELIMINAÇÃO DE EIXO DO PAINEL ELÉTRICO,SETOR C,CONCLUÍDA,Corretiva,2026-01-12,2400
5530083,CORREÇÃO DE FILTRO DO ENGATE,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-01-12,2610
5529729,TROCA DE RODÍZIOS DO CARRETA,DEPÓSITO,ATRASADA,Corretiva,2026-01-12,1520
5530250,AJUSTE DE FIAÇÃO DO AGV,SETOR D,CONCLUÍDA,Preventiva,2026-01-12,300
5529938,LUBRIFICAÇÃO DE ENGATE DO VÁLVULA,SETOR C,ATRASADA,Preventiva,2026-01-12,660
5530543,VERIFICAÇÃO DE ESTEIRA DO INVERSOR,TIME 3,CONCLUÍDA,Preventiva,2026-01-12,680
5530263,AJUSTE DA AREA VERDE,LINHA 1,CONCLUÍDA,Preventiva,2026-01-12,470
5530537,INSTALAÇÃO DE PAINEL DO CÂMBIO,TIME 6,CONCLUÍDA,Corretiva,2026-01-12,3460
5529926,SUBSTITUIÇÃO DE ENGATE DO CARRETA,SETOR C,CONCLUÍDA,Corretiva,2026-01-12,3530
5529950,AJUSTE DE MOTOR DO VENTILADOR INDUSTRIAL,TIME 2,CONCLUÍDA,Preventiva,2026-01-12,590
5530238,MEDIÇÃO DE VIBRAÇÃO DE EIXO DO MOTOR ELÉTRICO,ÁREA LARANJA,CONCLUÍDA,Preventiva,2026-01-12,340
5529998,REMOÇÃO DE PINTURA DO CÂMBIO,SETOR A,CONCLUÍDA,Corretiva,2026-01-12,1780
5530256,SUBSTITUIÇÃO DE PAINEL DO PAINEL ELÉTRICO,SETOR A,CONCLUÍDA,Corretiva,2026-01-12,3860
5530506,REALINHAMENTO DE ALMOFADA DO CÂMBIO,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-01-12,3890
5530247,ANÁLISE DE ÓLEO DE EMBREAGEM DO PAINEL ELÉTRICO,TIME 3,CONCLUÍDA,Preditiva,2026-01-12,490
5529975,SUBSTITUIÇÃO DE TAPEÇARIA DO TAPUME,TIME 4,CONCLUÍDA,Corretiva,2026-01-12,1880
5530398,SOLDAGEM DE EIXO DO PAINEL ELÉTRICO,GARAGEM,CONCLUÍDA,Corretiva,2026-01-12,2510
5530008,SUBSTITUIÇÃO PROGRAMADA DE VÁLVULA DO PAINEL ELÉTRICO,SETOR C,CONCLUÍDA,Preventiva,2026-01-12,790
5530292,CALIBRAÇÃO DE RODÍZIOS DO SISTEMA PNEUMÁTICO,GARAGEM,CONCLUÍDA,Preventiva,2026-01-12,350
5530497,CALIBRAÇÃO DE FREIO DO CARRETA,TIME 4,CONCLUÍDA,Preventiva,2026-01-12,740
5530575,RETIFICAÇÃO DE RODÍZIOS DO SAPATA,LINHA 2,CONCLUÍDA,Corretiva,2026-01-13,2950
5530375,ANÁLISE DE VIBRAÇÃO DE ASSOALHO DO MOTOR ELÉTRICO,SETOR B,ATRASADA,Preditiva,2026-01-13,780
5530409,CALIBRAÇÃO DA SETOR B,SETOR D,CONCLUÍDA,Preventiva,2026-01-13,710
5530494,TESTE DE ISOLAMENTO DE FREIO DO ALMOFADA,GARAGEM,CONCLUÍDA,Preventiva,2026-01-13,400
5530143,INSPEÇÃO DA AREA LARANJA,TIME 1,CONCLUÍDA,Preventiva,2026-01-13,330
5530384,APERTO DE PARAFUSOS DE ROLAMENTO DO VÁLVULA,TIME 2,CONCLUÍDA,Preventiva,2026-01-13,550
5530413,LIMPEZA DA DEPÓSITO CENTRAL,TIME 5,CONCLUÍDA,Preventiva,2026-01-13,750
5530239,SOLDAGEM DE ALMOFADA DO PONTU ROLANTE,OFICINA,ATRASADA,Corretiva,2026-01-13,2860
5530186,TESTE DE ISOLAMENTO DE FILTRO DO SAPATA,ÁREA VERMELHA,CONCLUÍDA,Preventiva,2026-01-13,630
5530184,REALINHAMENTO DE SENSORES DO SENSOR ÓPTICO,SETOR B,CONCLUÍDA,Corretiva,2026-01-13,2620
5530611,CORREÇÃO DE MOTOR DO BATERIA,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-01-13,3680
5530213,COLAGEM DE SUSPENSÃO DO SENSOR ÓPTICO,TIME 5,ATRASADA,Corretiva,2026-01-13,3200
5530249,REALINHAMENTO DE CÂMBIO DO TAPUME,LINHA 1,CONCLUÍDA,Corretiva,2026-01-13,4020
5530291,MEDIÇÃO DE VIBRAÇÃO DA AREA VERMELHA,ÁREA AZUL,CONCLUÍDA,Preventiva,2026-01-13,620
5530320,VERIFICAÇÃO DE NÍVEL DA LINHA DE PRODUÇÃO 1,TIME 1,CONCLUÍDA,Preventiva,2026-01-13,560
5529907,SUBSTITUIÇÃO PROGRAMADA DE BOMBA DO PONTU ROLANTE,OFICINA,CONCLUÍDA,Preventiva,2026-01-13,310
5530112,RETIFICAÇÃO DE CORREIA DO VÁLVULA,OFICINA,CONCLUÍDA,Corretiva,2026-01-13,2800
5530620,CALIBRAÇÃO DE PINTURA DO RODÍZIO,TIME 3,CONCLUÍDA,Preventiva,2026-01-13,370
5530110,COLOCAÇÃO DE PINTURA DO PONTU ROLANTE,ÁREA AZUL,ATRASADA,Corretiva,2026-01-13,2650
5530274,ANÁLISE DE ÓLEO DE ENGATE DO COMPRESSOR,ÁREA VERDE,CONCLUÍDA,Preditiva,2026-01-13,330
5530278,SUBSTITUIÇÃO DE ESTEIRA DO TAPACARIA,TIME 6,CONCLUÍDA,Corretiva,2026-01-13,2210
5529811,INSTALAÇÃO DE DIREÇÃO DO INVERSOR,DEPÓSITO,CONCLUÍDA,Corretiva,2026-01-13,2530
5530551,REPARO DE TAPEÇARIA DO CARRETA,SETOR A,CONCLUÍDA,Corretiva,2026-01-13,3100
5529973,REMOÇÃO DE SAPATA DO SENSOR,TIME 5,CONCLUÍDA,Corretiva,2026-01-13,2930
5530390,INSPEÇÃO VISUAL DA SETOR B,ÁREA LARANJA,CONCLUÍDA,Preventiva,2026-01-13,560
5530311,APERTO DE PARAFUSOS DE FIAÇÃO DO EMPILHADEIRA,ÁREA LARANJA,CONCLUÍDA,Preventiva,2026-01-13,490
5530194,COLAGEM DE SAPATA DO RODÍZIO,TIME 3,CONCLUÍDA,Corretiva,2026-01-13,3360
5529956,CORREÇÃO DE VÁLVULA DO BOMBA HIDRÁULICA,SETOR A,CONCLUÍDA,Corretiva,2026-01-13,1790
5530408,REPARO DE FREIO DO CARRETA,TIME 2,CONCLUÍDA,Corretiva,2026-01-13,2660
5530719,COLOCAÇÃO DE TRANSMISSÃO DO AGV,SETOR D,ATRASADA,Corretiva,2026-01-13,2070
5529883,ANÁLISE DE VIBRAÇÃO DE FREIO DO CORREIA TRANSPORTADORA,LINHA 3,CONCLUÍDA,Preditiva,2026-01-13,940
5529976,CORREÇÃO DE ASSOALHO DO PAINEL ELÉTRICO,OFICINA,CONCLUÍDA,Corretiva,2026-01-13,4550
5530454,COLOCAÇÃO DE RADIADOR DO ESTEIRA,TIME 6,CONCLUÍDA,Corretiva,2026-01-13,2690
5530324,TROCA DE ASSOALHO DO REDUTOR,SETOR D,CONCLUÍDA,Corretiva,2026-01-13,4250
5529946,COLAGEM DE SUSPENSÃO DO REDUTOR,TIME 5,CONCLUÍDA,Corretiva,2026-01-14,1970
5530727,REPARO DE EIXO DO ALMOFADA,TIME 6,ATRASADA,Corretiva,2026-01-14,1990
5530171,ULTRASSOM DE BOMBA DO PAINEL ELÉTRICO,LINHA 1,CONCLUÍDA,Preditiva,2026-01-14,690
5529734,INSPEÇÃO DE PINTURA DO CORREIA TRANSPORTADORA,LINHA 1,CONCLUÍDA,Preventiva,2026-01-14,430
5530146,LIMPEZA DE CORREIA DO INVERSOR,LINHA 2,CONCLUÍDA,Preventiva,2026-01-14,480
5530442,INSTALAÇÃO DE TUBULAÇÃO DO SENSOR ÓPTICO,ÁREA LARANJA,ATRASADA,Corretiva,2026-01-14,2230
5529735,SUBSTITUIÇÃO DE EMBREAGEM DO TAPUME,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-01-14,2460
5529751,REPARO DE RODÍZIOS DO CORREIA TRANSPORTADORA,LINHA 3,ATRASADA,Corretiva,2026-01-14,2950
5529778,MEDIÇÃO DE VIBRAÇÃO DA SETOR A,LINHA 3,CONCLUÍDA,Preventiva,2026-01-14,500
5530009,RETIFICAÇÃO DE ROLAMENTO DO COMPRESSOR,TIME 3,CONCLUÍDA,Corretiva,2026-01-14,3630
5530290,MONITORAMENTO DE ASSOALHO DO REDUTOR,TIME 6,CONCLUÍDA,Preditiva,2026-01-14,540
5529866,COLOCAÇÃO DE ENGATE DO CALDEIRA,TIME 2,CONCLUÍDA,Corretiva,2026-01-14,3180
5529868,RETIFICAÇÃO DE ENGATE DO BATERIA,ÁREA VERDE,ATRASADA,Corretiva,2026-01-14,1730
5529870,ELIMINAÇÃO DE CÂMBIO DO RODÍZIO,SETOR A,CONCLUÍDA,Corretiva,2026-01-14,2930
5530216,TROCA DE SUSPENSÃO DO PAINEL ELÉTRICO,TIME 3,ATRASADA,Corretiva,2026-01-14,2630
